unabused#a#17726,MNR,not#r#24073,abused#v#2522260
unabused#a#17726,MNR,physically#r#115254,abused#v#2522260
unabused#a#17726,MNR,properly#r#196203,treated#v#2519853
acceptable#a#17820,VAL,worthy#a#2595419,acceptance#n#6203462
acceptable#a#17820,VAL,satisfactory#a#2080577,acceptance#n#6203462
unexceptionable#s#18260,MNR,not#r#24073,open#a#1656822
unexceptionable#s#18260,MNR,exception#n#5715216,open#a#1656822
unexceptionable#s#18260,MNR,reproach#n#6726451,open#a#1656822
unexceptionable#s#18260,VAL,open#a#1656822,exception#n#5715216
unexceptionable#s#18260,VAL,open#a#1656822,reproach#n#6726451
unexceptionable#s#18260,ISA,unexceptionable#s#18260,reproach#n#6726451
unexceptionable#s#18260,VAL,completely#r#8007,acceptable#s#1128566
unexceptionable#s#18260,VAL,not#r#24073,open#a#1656822
unobjectionable#s#18473,VAL,objectionable#s#1626874,unobjectionable#s#18473
unobjectionable#s#18473,ISA,unobjectionable#s#18473,it#n#-1
unobjectionable#s#18473,VAL,not#r#24073,objectionable#s#1626874
unacceptable#a#18622,VAL,not#r#24073,acceptable#s#1128566
unacceptable#a#18622,VAL,not#r#24073,welcome#a#2550712
exceptionable#s#18888,VAL,liable#s#2370732,objection#n#7261402
exceptionable#s#18888,VAL,liable#s#2370732,debate#n#7155686
exceptionable#s#18888,VAL,something#n#-1,used#v#1161188
exceptionable#s#18888,ISA,exceptionable#s#18888,debate#n#7155686
approachable#s#19387,MNR,approachable#s#19387,approached#v#2057865
approachable#s#19387,MNR,easily#r#147876,approached#v#2057865
inaccessible#a#19912,MNR,only#r#11221,reached#v#2024442
inaccessible#a#19912,VAL,difficulty#n#625102,reached#v#2024442
inaccessible#a#19912,VAL,great#s#1389817,difficulty#n#625102
inaccessible#a#19912,MNR,not#r#24073,difficulty#n#625102
outback#s#20141,THM,outback#s#20141,populated#v#452234
outback#s#20141,MNR,inaccessible#a#19874,populated#v#452234
outback#s#20141,MNR,sparsely#r#463245,populated#v#452234
pathless#s#20278,MNR,pathless#s#20278,lacking#v#2638434
pathless#s#20278,THM,pathways#n#5483530,lacking#v#2638434
unapproachable#s#20447,THM,unapproachable#s#20447,located#v#2700775
unapproachable#s#20447,MNR,inaccessibly#r#204390,located#v#2700775
accommodating#a#20824,VAL,helpful#a#1195536,accommodating#a#20824
accommodating#a#20824,THM,adaptation#n#6420422,bringing about#v#1756692
accommodating#a#20824,VAL,harmonious#s#564573,adaptation#n#6420422
complaisant#s#21147,CAU,others#n#-1,favors#v#2405179
complaisant#s#21147,THM,willingness#n#4651869,showing#n#6901395
complaisant#s#21147,VAL,cheerful#a#362467,willingness#n#4651869
unaccommodating#a#21440,MNR,unaccommodating#a#21440,accommodating#v#300361
disobliging#s#21629,VAL,unaccommodating#a#21403,disobliging#s#21629
disobliging#s#21629,VAL,intentionally#r#62330,unaccommodating#a#21403
accurate#a#21803,MNR,exactly#r#158309,conforming#v#150107
accurate#a#21803,VAL,total#s#517305,accuracy#n#4810156
close#s#22256,THM,close#s#22256,marked#v#1591414
close#s#22256,VAL,fidelity#n#4811555,marked#v#1591414
close#s#22256,ISA,fidelity#n#4811555,original#n#3732765
high-fidelity#s#22717,MNR,high-fidelity#s#22717,characterized#v#2703792
high-fidelity#s#22717,AGT,distortion#n#7448573,characterized#v#2703792
high-fidelity#s#22717,VAL,minimal#a#1496021,distortion#n#7448573
high-fidelity#s#22717,AGT,distortion#n#7448573,characterized#v#2703792
surgical#s#22889,MNR,surgical#s#22889,performed#v#2379855
surgical#s#22889,VAL,precision#n#4811129,performed#v#2379855
surgical#s#22889,VAL,great#s#1389817,precision#n#4811129
straight#s#22999,MNR,straight#s#22999,keeping#n#1207500
straight#s#22999,VAL,straight#s#22999,facts#n#5825522
straight#s#22999,THM,facts#n#5825522,keeping#n#1207500
true#s#23157,MNR,accurately#r#204523,placed#v#1496967
veracious#s#23315,VAL,precisely#r#158309,accurate#a#21766
inaccurate#a#23420,VAL,not#r#24073,exact#s#634639
away#s#23695,ISA,baseball pitch#n#-1,pitch#n#107092
faulty#s#23894,MNR,faulty#s#23894,characterized#v#2703792
faulty#s#23894,VAL,errors#n#71785,characterized#v#2703792
faulty#s#23894,VAL,model#n#5898856,agreeing#v#766267
faulty#s#23894,ISA,side#n#-1,agreeing#v#766267
faulty#s#23894,PW,side#n#-1,road#n#-1
faulty#s#23894,VAL,wrong#n#-1,side#n#-1
faulty#s#23894,ISA,rules#n#5854581,side#n#-1
unfaithful#s#24180,VAL,not#r#24073,trustworthy#a#2464693
unaccustomed#a#24914,MNR,unaccustomed#n#-1,habituated#v#274244
unaccustomed#a#24914,MNR,not#r#24073,habituated#v#274244
unused#s#25245,MNR,unused#n#-1,exposed#v#2116512
unused#s#25245,MNR,infrequently#r#374520,exposed#v#2116512
acidic#a#25351,PW,excess#n#5127014,hydrogen atoms#n#14664934
acidic#a#25351,VAL,less#s#1561306,pH#n#5046261
acid#s#25583,PW,characteristics#n#5858316,acid#s#25583
acid-forming#s#25746,MNR,acid-forming#s#25746,yielding#s#2337212
acid-forming#s#25746,THM,acid#n#14631699,yielding#s#2337212
acid-forming#s#25746,LOC,aqueous solution#n#14614092,yielding#s#2337212
acid-forming#s#25746,LOC,aqueous solution#n#14614092,acid#n#14631699
acid-forming#s#25746,PW,acid#n#14631699,aqueous solution#n#14614092
alkaline#a#25841,THM,pH#n#5046261,containing#v#2706727
alkaline#a#25841,THM,alkali#n#14642431,containing#v#2706727
alkalescent#s#26164,AGT,alkalescent#s#26164,tending#s#1295534
alkalescent#s#26164,VAL,slightly#r#36291,alkaline#a#25728
basic#s#26281,VAL,basic#s#26281,is#n#-1
basic#s#26281,AGT,is#n#-1,denoting#v#933429
basic#s#26281,THM,nature#n#4733982,denoting#v#933429
basic#s#26281,THM,base#n#2801449,containing#v#2706727
base-forming#s#26407,MNR,base-forming#s#26407,yielding#s#2337212
base-forming#s#26407,THM,base#n#2801449,yielding#s#2337212
base-forming#s#26407,LOC,aqueous solution#n#14614092,yielding#s#2337212
base-forming#s#26407,LOC,aqueous solution#n#14614092,base#n#2801449
base-forming#s#26407,PW,base#n#2801449,aqueous solution#n#14614092
saltlike#s#26501,AGT,saltlike#s#26501,resembling#v#2665282
saltlike#s#26501,THM,compound#n#5878802,resembling#v#2665282
saltlike#s#26501,THM,hydrogen#n#14664612,replacing#n#198621
saltlike#s#26501,LOC,acid#n#14631699,replacing#n#198621
saltlike#s#26501,PW,hydrogen#n#14664612,acid#n#14631699
saltlike#s#26501,LOC,metal#n#14649636,hydrogen#n#14664612
saltlike#s#26501,THM,compound#n#5878802,formed#v#2453050
amphoteric#a#26628,QNT,characteristics#n#5858316,base#n#2801449
amphoteric#a#26628,QNT,characteristics#n#5858316,acid#n#14631699
amphoteric#a#26628,VAL,either#n#-1,reacting#v#2383714
amphoteric#a#26628,ISA,both an acid#n#-1,acid#n#14631699
amphoteric#a#26628,ISA,base#n#2801449,acid#n#14631699
acid-loving#a#26819,MNR,acid-loving#a#26819,thriving#v#2347796
acid-loving#a#26819,LOC,environment#n#13957629,thriving#v#2347796
acid-loving#a#26819,VAL,acidic#a#25238,environment#n#13957629
acid-loving#a#26819,THM,pH#n#5046261,requiring#v#757790
acid-loving#a#26819,QNT,7#n#-1,requiring#v#757790
acid-loving#a#26819,VAL,relatively#r#160834,acidic#a#25238
acidophilic#s#27008,PW,well#r#11555,medium#n#6264799
acidophilic#s#27008,LOC,medium#n#6264799,well#r#11555
acidophilic#s#27008,VAL,acid#s#1807340,medium#n#6264799
alkaline-loving#a#27187,MNR,alkaline-loving#a#27187,thriving#v#2347796
alkaline-loving#a#27187,LOC,environment#n#13957629,thriving#v#2347796
alkaline-loving#a#27187,VAL,alkaline#a#25728,environment#n#13957629
alkaline-loving#a#27187,THM,pH#n#-1,requiring#n#-1
alkaline-loving#a#27187,QNT,7#n#-1,pH#n#-1
alkaline-loving#a#27187,VAL,relatively#r#160834,alkaline#a#25728
accepted#s#27712,VAL,generally#r#155621,approved#v#675902
accepted#s#27712,VAL,approved#v#675902,recognition#n#14435385
self-confessed#s#27946,MNR,self-confessed#s#27946,owned#v#2204692
assumptive#s#28121,THM,assumptive#s#28121,accepted#v#2240906
assumptive#s#28121,QNT,proof#n#5833063,accepted#v#2240906
assumptive#s#28121,MNR,real#a#1939402,accepted#v#2240906
given#s#28393,VAL,supposition#n#6795537,acknowledged#v#894219
putative#s#28584,TMP,commonly#r#106921,put#v#1496967
putative#s#28584,VAL,forth#n#-1,put#v#1496967
putative#s#28584,MNR,true#a#2469730,accepted#v#2240906
putative#s#28584,VAL,inconclusive#a#550777,grounds#n#9357302
unacknowledged#a#28785,MNR,unacknowledged#a#28785,recognized#v#730579
unacknowledged#a#28785,MNR,not#r#24073,recognized#v#730579
unappreciated#s#28980,MNR,not#r#24073,acknowledged#v#894219
unavowed#s#29097,THM,unavowed#s#29097,made#v#2566500
unavowed#s#29097,MNR,openly#r#53394,made#v#2566500
unavowed#s#29097,MNR,not#r#24073,made#v#2566500
unconfessed#s#29221,THM,unconfessed#s#29221,admitted#v#2508185
unconfessed#s#29221,MNR,not#r#24073,admitted#v#2508185
unrecognized#s#29329,MNR,not#r#24073,recognized#v#730579
acquisitive#a#29456,THM,material possessions#n#13265650,possess#v#2209474
acquisitive#a#29456,THM,things#n#13967020,possess#v#2209474
acquisitive#a#29456,THM,ideas#n#5842164,possess#v#2209474
acquisitive#a#29456,ISA,material possessions#n#13265650,things#n#13967020
acquisitive#a#29456,ISA,ideas#n#5842164,things#n#13967020
accumulative#s#29882,THM,accumulative#s#29882,marked#v#1591414
accumulative#s#29882,VAL,amassing#v#2309962,marked#v#1591414
avaricious#s#30046,VAL,immoderately#r#215373,desirous#a#887719
plundering#s#30814,THM,plundering#s#30814,given#s#28393
plundering#s#30814,VAL,force#n#11479041,taking#s#169091
predaceous#s#30911,THM,predaceous#s#30911,living#a#2766901
predaceous#s#30911,THM,others#n#-1,victimizing#v#2506268
predaceous#s#30911,QNT,gain#n#13776433,victimizing#v#2506268
predaceous#s#30911,VAL,personal#a#1771841,gain#n#13776433
rapacious#s#31251,VAL,excessively#r#47392,greedy#s#11179
sordid#s#31497,VAL,meanly#r#399370,avaricious#s#29933
unacquisitive#a#31646,VAL,not#r#24073,acquisitive#a#29343
unacquisitive#a#31646,VAL,not#r#24073,interested#n#5150324
acropetal#a#31787,VAL,acropetal#a#31787,is#n#-1
acropetal#a#31787,QNT,base#n#2801449,succession#n#5051973
basipetal#a#31937,VAL,basipetal#a#31937,is#n#-1
basipetal#a#31937,LOC,apex#n#8695539,opening#a#1012544
active#a#32087,THM,active#a#32087,characterized#v#2703792
active#a#32087,AGT,activity#n#408356,characterized#v#2703792
active#a#32087,VAL,energetic#a#873603,activity#n#408356
active#a#32087,AGT,activity#n#408356,characterized#v#2703792
acrobatic#s#32610,VAL,vigorously#r#181748,active#a#37570
agile#s#32846,MNR,agile#s#32846,moving#v#1839438
agile#s#32846,MNR,lightly#r#178236,moving#v#1839438
hot#s#33190,VAL,activity#n#408356,marked#v#1591414
hot#s#33190,VAL,excited#v#504245,activity#n#408356
hot#s#33190,AGT,activity#n#408356,marked#v#1591414
on#s#33472,VAL,very#r#31899,busy#s#1799712
sporty#s#33588,VAL,appropriate#v#2277394,sport#n#434156
sporty#s#33588,VAL,appropriate#v#2277394,engagement#n#955670
inactive#a#33687,QNT,mentally#r#228724,inactive#a#33687
inactive#a#33687,VAL,not#r#24073,active#a#37570
desk-bound#s#33999,MNR,desk-bound#s#33999,restricted#v#2514936
desk-bound#s#33999,THM,office#n#3847186,working in#n#-1
desk-bound#s#33999,QNT,capacity#n#5210665,working in#n#-1
desk-bound#s#33999,VAL,active#a#37570,capacity#n#5210665
desk-bound#s#33999,VAL,physical#s#629845,capacity#n#5210665
abeyant#s#34145,MNR,active#a#37570,becoming#v#2632685
hypoactive#s#34345,VAL,abnormally#r#227171,inactive#a#1665283
sedentary#s#34685,MNR,sedentary#s#34685,requiring#v#757790
sedentary#s#34685,THM,activity#n#408356,requiring#v#757790
sedentary#s#34685,VAL,little#a#1394303,activity#n#408356
active#a#34823,THM,active#a#34823,engaged#v#601765
active#a#34823,THM,work#n#4606723,engaged#v#601765
active#a#34823,VAL,in full#n#-1,time#n#-1
activated#s#35037,VAL,assignment#n#731545,placed#v#1496967
activated#s#35037,VAL,active#a#37570,assignment#n#731545
inactive#a#35187,MNR,inactive#a#35187,engaged#v#601765
inactive#a#35187,MNR,not#r#24073,engaged#v#601765
inactive#a#35187,THM,work#n#4606723,engaged#v#601765
inactive#a#35187,VAL,in full#n#-1,time#n#-1
off#s#35367,VAL,duties#n#1132241,scheduled#v#680201
retired#s#35481,VAL,no longer#r#31515,active#a#37570
active#a#35578,VAL,full#a#1086845,activity#n#408356
active#a#35578,VAL,continuous#a#594413,activity#n#408356
brisk#s#35892,VAL,very#r#31899,active#a#37570
bustling#s#35981,VAL,full#a#1086845,activity#n#408356
bustling#s#35981,VAL,energetic#a#873603,activity#n#408356
bustling#s#35981,VAL,energetic#a#873603,activity#n#408356
busy#s#36091,AGT,activity#n#408356,characterized#v#2703792
busy#s#36091,VAL,much#n#-1,activity#n#408356
busy#s#36091,AGT,activity#n#408356,characterized#v#2703792
going#s#36276,QNT,in full#n#-1,operation#n#14032291
going#s#36276,ISA,going#s#36276,operation#n#14032291
open#s#36367,MNR,ready#a#1936911,open#s#36367
open#s#36367,VAL,ready#a#1936911,business#n#8077878
springy#s#36459,VAL,active#a#37570,light#a#1189951
springy#s#36459,VAL,confidently#r#212727,active#a#37570
inactive#a#36594,THM,activity#n#408356,lacking#v#2638434
inactive#a#36594,MNR,idle#a#295041,lying#n#753287
dark#s#36876,AGT,dark#s#36876,giving#n#1088005
dark#s#36876,MNR,not#r#24073,giving#n#1088005
dark#s#36876,THM,performances#n#6904543,giving#n#1088005
dead#s#36992,THM,nothing#n#-1,happens#n#-1
dead#s#36992,TMP,ever#n#-1,happens#n#-1
dead#s#36992,VAL,here#n#-1,happens#n#-1
dull#s#37111,VAL,not#r#24073,active#a#37570
idle#s#37301,VAL,active#a#37570,use#n#948944
strikebound#s#37454,THM,strikebound#s#37454,closed#v#1347791
strikebound#s#37454,VAL,strike#n#1246221,immobilized#v#1209769
