expectorate#v#6238,ISA,expectorate#v#6238,discharge#v#2569639
expectorate#v#6238,PW,discharge#v#2569639,mouth#n#5309998
snort#v#6523,AGT,snort#v#6523,make#v#2566500
snort#v#6523,THM,sound#n#4988388,make#v#2566500
snort#v#6523,ISA,snorting sound#n#-1,sound#n#4988388
snort#v#6523,MNR,hard#a#1154418,exhaling#v#4605
wheeze#v#6697,VAL,difficulty#n#625102,breathe#v#2623136
puff#v#6802,VAL,hard#r#92597,blow#v#7012
puff#v#6802,TMP,loudly#r#69901,blow#v#7012
puff#v#6802,ISA,puff#v#6802,blow#v#7012
blow#v#7012,AGT,blow#v#7012,exhale#v#4605
blow#v#7012,MNR,hard#a#1154418,exhale#v#4605
insufflate#v#7193,MNR,hard#a#1154418,breathe#v#2623136
yawn#v#7328,AGT,yawn#v#7328,utter#v#985856
yawn#v#7328,THM,yawn#v#7328,utter#v#985856
yawn#v#7328,VAL,lack#n#14472871,utter#v#985856
yawn#v#7328,PW,lack#n#14472871,oxygen#n#14672278
sniff#v#7549,MNR,audibly#r#268797,inhale#v#5041
sniff#v#7549,QNT,nose#n#3836375,inhale#v#5041
blink#v#7739,THM,eyes#n#5622259,shut#v#1349660
blink#v#7739,THM,briefly#r#92682,shut#v#1349660
blink#v#7739,ISA,blink#v#7739,briefly#r#92682
palpebrate#v#8055,VAL,repeatedly#r#176880,palpebrate#v#8055
palpebrate#v#8055,MNR,repeatedly#r#176880,wink#v#8299
bat#v#8195,ISA,bat#v#8195,wink#v#8299
wink#v#8299,ISA,wink#v#8299,signal#v#1041202
wink#v#8435,AGT,wink#v#8435,go away#v#2013448
wink#v#8435,AGT,force#v#2510211,go away#v#2013448
wink#v#8435,MNR,blinking#s#1659812,go away#v#2013448
wink#v#8435,ISA,wink#v#8435,force#v#2510211
squint#v#8595,MNR,strabismus#n#14581007,cross one's eyes#n#-1
squint#v#8792,THM,eyes#n#5622259,close#v#1347791
squint#v#8792,VAL,when#n#-1,close#v#1347791
squint#v#8792,VAL,light#n#11494354,hit#v#1407698
squint#v#8792,VAL,direct#s#774039,light#n#11494354
squint#v#8792,VAL,blinding#a#2166241,light#n#11494354
wince#v#8970,THM,disgust#n#7518499,indicating#v#925764
wince#v#8970,THM,dislike#n#6210476,indicating#v#925764
shed#v#9140,POS,shed#v#9140,hair#n#5262259
shed#v#9140,POS,shed#v#9140,skin#n#4237155
shed#v#9140,ISA,shed#v#9140,horn#n#1328058
shed#v#9140,PW,cast#v#1636439,hair#n#5262259
shed#v#9140,PW,cast#v#1636439,skin#n#4237155
shed#v#9140,QNT,hair#n#5262259,cast#v#1636439
shed#v#9140,ISA,shed#v#9140,cast#v#1636439
desquamate#v#9485,VAL,scales#n#13837554,peel off#v#50032
twitch#v#9624,AGT,twitch#v#9624,make#v#2566500
twitch#v#9624,THM,motion#n#6889359,make#v#2566500
twitch#v#9624,VAL,uncontrolled#a#599821,motion#n#6889359
twitch#v#9624,VAL,short#a#1445077,motion#n#6889359
twitch#v#9624,VAL,jerky#s#2311256,motion#n#6889359
fibrillate#v#9877,THM,movements#n#332776,make#v#2566500
fibrillate#v#9877,VAL,fine#s#2088253,movements#n#332776
fibrillate#v#9877,VAL,irregular#a#1967466,movements#n#332776
fibrillate#v#9877,VAL,rapid#s#982888,movements#n#332776
move#v#10047,TMP,move_involuntarily#v#10047,move#v#1839438
move#v#10047,VAL,uncontrolled#a#599821,manner#n#4936080
act#v#10234,VAL,act_involuntarily#v#10234,act#v#2372362
act#v#10234,VAL,uncontrolled#a#599821,manner#n#4936080
act#v#10428,THM,oneself#n#-1,conduct#v#2450374
act#v#10428,VAL,manner#n#4936080,behave#v#2523827
act#v#10428,THM,behavior#n#1223473,behave#v#2523827
act#v#10428,VAL,certain#a#336319,manner#n#4936080
act#v#10428,VAL,certain#a#336319,behavior#n#1223473
act#v#10428,ISA,show#v#2153218,behavior#n#1223473
fall#v#11354,AGT,fall_over_backwards#v#11354,try#v#2535833
fall#v#11354,THM,someone#n#7846,try#v#2535833
fall#v#11354,VAL,hard to please#n#-1,someone#n#7846
fall#v#11354,VAL,very#r#31899,hard to please#n#-1
presume#v#11544,THM,act#v#2372362,take#v#2605633
presume#v#11544,THM,liberties#n#14015999,take#v#2605633
presume#v#11544,VAL,confidence#n#5705328,take#v#2605633
presume#v#11544,VAL,too much#n#-1,confidence#n#5705328
vulgarize#v#11691,MNR,vulgarize#v#11691,act#v#2372362
vulgarize#v#11691,VAL,vulgar#s#1049925,manner#n#4936080
optimize#v#11845,MNR,optimize#v#11845,act#v#2372362
optimize#v#11845,THM,view#n#6218486,take#v#2605633
optimize#v#11845,LOC,world#n#9489410,take#v#2605633
optimize#v#11845,PW,view#n#6218486,world#n#9489410
optimize#v#11845,VAL,sunny#s#363938,view#n#6218486
quack#v#11975,VAL,medical#a#2770888,quack#v#11975
quack#v#11975,ISA,quack#v#11975,act#v#2372362
menace#v#12130,ISA,menace#v#12130,manner#n#4936080
menace#v#12130,ISA,menace#v#12130,act#v#2372362
make#v#12260,MNR,so as to#n#-1,way#n#4936080
make#v#12260,VAL,certain#a#336319,way#n#4936080
make#v#12260,MNR,so as to#n#-1,acquire#v#525762
make#v#12260,ISA,make#v#12260,act#v#2372362
swagger#v#12427,ISA,swagger#v#12427,manner#n#4936080
swagger#v#12427,VAL,arrogant#s#1889819,manner#n#4936080
swagger#v#12427,VAL,self-assured#s#339742,manner#n#4936080
swagger#v#12427,ISA,swagger#v#12427,act#v#2372362
swagger#v#12427,VAL,overly#r#47392,self#n#-1
freeze#v#12606,THM,freeze#v#12606,behave#v#2523827
freeze#v#12606,MNR,suddenly#r#61677,behave#v#2523827
freeze#v#12606,MNR,formally#r#186491,behave#v#2523827
freeze#v#12606,MNR,coldly#r#164890,behave#v#2523827
wanton#v#12746,MNR,wanton#v#12746,behave#v#2523827
wanton#v#12746,MNR,brutally#r#201195,behave#v#2523827
romanticize#v#12847,MNR,romanticize#v#12847,act#v#2372362
romanticize#v#12847,ISA,romanticize#v#12847,way#n#4936080
romanticize#v#12847,VAL,romantic#a#2799975,way#n#4936080
sentimentalise#v#12937,VAL,expression#n#4687095,indulge#v#1184590
sentimentalise#v#12937,AGT,act#v#2372362,indulge#v#1184590
sentimentalise#v#12937,LOC,thoughts#n#5842164,indulge#v#1184590
sentimentalise#v#12937,VAL,sentimental#s#2449287,way#n#4936080
sentimentalise#v#12937,VAL,sentimental#s#2449287,thoughts#n#5842164
sentimentalise#v#12937,ISA,sentimentalise#v#12937,act#v#2372362
bungle#v#13165,THM,bungle#v#13165,spoil#v#2533317
bungle#v#13165,MNR,foolishly#r#201733,behaving#v#2523827
play#v#13321,QNT,play#v#13321,engage#v#601765
play#v#13321,LOC,activity#n#408356,engage#v#601765
play#v#13321,QNT,game#n#456623,it#n#-1
play#v#13321,ISA,it#n#-1,game#n#456623
act#v#13608,VAL,certain#a#336319,qualities#n#4731092
stooge#v#13851,VAL,compliant#a#696518,manner#n#4936080
stooge#v#13851,ISA,stooge#v#13851,act#v#2372362
stooge#v#13851,VAL,compliant#a#696518,manner#n#4936080
shake#v#14027,ISA,shake#v#14027,move#v#1839438
shiver#v#14194,THM,shiver#v#14194,shake#v#1893603
shiver#v#14194,MNR,cold#n#14168983,shake#v#1893603
rest#v#14398,VAL,at rest#n#-1,rest#v#14398
bundle#v#15156,LOC,bed#n#2821967,clothed#v#2391817
bundle#v#15156,MNR,fully#r#10466,clothed#v#2391817
bundle#v#15156,VAL,same#a#1413922,bed#n#2821967
snooze#v#15296,AGT,snooze#v#15296,sleep#v#14735
snooze#v#15296,MNR,lightly#r#178236,sleep#v#14735
snooze#v#15296,QNT,period of time#n#15137796,sleep#v#14735
snooze#v#15296,VAL,short#a#1445077,period of time#n#15137796
nap#v#15491,AGT,nap#v#15491,take#v#2605633
nap#v#15491,THM,siesta#n#860309,take#v#2605633
oversleep#v#15706,AGT,oversleep#v#15706,sleep#v#14735
oversleep#v#15706,MNR,longer#r#394594,sleep#v#14735
sleep#v#15799,TMP,later#r#307328,sleep#v#14735
hibernate#v#15939,TMP,winter#n#15262579,sleep#v#14735
estivate#v#16176,TMP,summer#n#15262047,sleep#v#14735
drowse#v#16373,ISA,drowse#v#16373,sleeping#s#1241787
drowse#v#16373,VAL,verge#n#13926744,sleeping#s#1241787
nod#v#16695,THM,nod#v#16695,let#v#2427979
nod#v#16695,MNR,head#n#1320872,fall#n#77704
nod#v#16695,VAL,forward#r#74907,fall#n#77704
nod#v#16695,VAL,drowsiness#n#14053917,fall#n#77704
zonk#v#16848,AGT,zonk_out#v#16848,fall asleep#v#17282
zonk#v#16848,MNR,fast#r#86488,fall asleep#v#17282
zonk#v#16848,MNR,extremely#r#89408,tired#v#75867
snore#v#17024,THM,snore#v#17024,breathe#v#2623136
snore#v#17024,MNR,noisily#r#229255,breathe#v#2623136
snore#v#17024,TMP,sleep#n#14048353,breathe#v#2623136
fall#v#17275,ISA,waking#n#5686141,change#v#126072
fall#v#17275,ISA,fall_asleep#v#17275,change#v#126072
doss#v#17667,AGT,doss#v#17667,sleep in#n#-1
doss#v#17667,THM,place#n#8682181,sleep in#n#-1
doss#v#17667,VAL,convenient#a#604617,place#n#8682181
go#v#17858,THM,sleep#n#14048353,prepare for#n#-1
get#v#18398,CAU,get_up#v#18398,cause#v#1649143
awaken#v#18806,MNR,awake#s#192141,become#v#2632685
reawaken#v#19175,MNR,once again#r#40365,awaken#v#18519
cause#v#19266,AGT,cause_to_sleep#v#19266,make#v#2566500
attack#v#19785,THM,attack#v#19785,begin#v#2614382
ulcerate#v#19975,VAL,ulcer#n#14235091,affect#v#137133
stay#v#20252,MNR,not#r#24073,go to bed#v#17865
keep#v#20442,AGT,keep_up#v#20442,prevent#v#2455370
keep#v#20442,TMP,night#n#15192074,going to bed#v#17865
hypnotize#v#20664,THM,hypnosis#n#14050074,induce#v#772482
entrance#v#20919,THM,entrance#v#20919,put#v#1496967
entrance#v#20919,THM,trance#n#14430940,put#v#1496967
anesthetize#v#21058,THM,drug#n#3252323,administer#v#2314601
anesthetize#v#21058,ISA,anesthetic drug#n#-1,drug#n#3252323
etherize#v#21547,VAL,ether#n#14871273,anesthetize#v#21065
cocainize#v#21672,VAL,cocaine#n#3064297,anesthetize#v#21065
chloroform#v#21819,THM,chloroform#v#21819,anesthetize#v#21065
chloroform#v#21819,VAL,chloroform#v#21819,anesthetize#v#21065
freeze#v#21990,THM,freeze#v#21990,anesthetize#v#21065
freeze#v#21990,QNT,cold#n#14168983,anesthetize#v#21065
bring#v#22092,THM,bring_to#v#22092,return#v#2008888
bring#v#22092,VAL,consciousness#n#5682974,return#v#2008888
sedate#v#22309,THM,sedative#n#4173614,administering#v#2314601
de-energize#v#23237,VAL,energy#n#11472635,deprive#v#2318230
cathect#v#23373,AGT,cathect#v#23373,inject#v#187413
cathect#v#23373,VAL,libidinal energy#n#9208337,inject#v#187413
perk#v#23466,THM,energy#n#11472635,regain#v#2290474
faint#v#23639,THM,faint#v#23639,pass out#v#2206426
faint#v#23639,VAL,weakness#n#14486530,pass out#v#2206426
faint#v#23639,AGT,weakness#n#14486530,supply#n#13799556
faint#v#23639,QNT,supply#n#13799556,distress#n#14500436
faint#v#23639,VAL,physical#s#629845,distress#n#14500436
faint#v#23639,QNT,supply#n#13799556,loss#n#13348698
faint#v#23639,ISA,blood supply#n#-1,supply#n#13799556
faint#v#23639,ISA,supply#n#13799556,brain#n#5488747
faint#v#23639,VAL,physical#s#629845,distress#n#14500436
zonk#v#23861,AGT,zonk_out#v#23861,lose#v#1102003
zonk#v#23861,MNR,for example#n#-1,lose#v#1102003
zonk#v#23861,THM,consciousness#n#5682974,lose#v#1102003
zonk#v#23861,VAL,trauma#n#14309164,lose#v#1102003
zonk#v#23861,VAL,sudden#a#1143279,trauma#n#14309164
come#v#24040,THM,come_to#v#24040,return#v#2008888
come#v#24040,VAL,consciousness#n#5682974,return#v#2008888
animate#v#24272,MNR,animate#v#24272,give#v#2321848
animate#v#24272,THM,life#n#13986528,give#v#2321848
animate#v#24272,THM,energy#n#11472635,give#v#2321848
animate#v#24272,VAL,new#s#940455,life#n#13986528
animate#v#24272,VAL,new#s#940455,energy#n#11472635
animate#v#24272,SRC,new#s#940455,energy#n#11472635
refresh#v#24642,VAL,fresh#s#1359875,make#v#2566500
freshen#v#24807,VAL,fresh#s#1359875,make#v#2566500
wash#v#25027,PW,wash#v#1272763,face#n#4687095
wash#v#25027,ISA,wash_up#v#25027,wash#v#1272763
tense#v#25196,CAU,tense#v#25196,cause#v#1649143
crick#v#25503,PW,twist#v#1872363,position#n#8639173
crick#v#25503,VAL,strained#n#14433493,position#n#8639173
crick#v#25503,ISA,crick#v#25503,twist#v#1872363
unbend#v#25978,POS,unbend#v#25978,mental strain#n#14399295
unbend#v#25978,AGT,unbend#v#25978,tension#n#14399593
unbend#v#25978,AGT,unbend#v#25978,formality#n#7469617
unbend#v#25978,ISA,unbend#v#25978,release#v#1477180
tense#v#26146,THM,tense#v#26146,become#v#2632685
tense#v#26146,MNR,tense#v#26146,become#v#2632685
relax#v#26378,THM,rest#n#1066072,become#v#2632685
relax#v#26378,THM,ease#n#14515473,take#v#2605633
relax#v#26378,MNR,tense#a#2414122,become#v#2632685
vege#v#26727,VAL,relaxation#n#13570691,engage#v#601765
vege#v#26727,VAL,passive#a#39705,relaxation#n#13570691
sit#v#26934,ISA,sitting position#n#-1,position#n#8639173
sit#v#26934,PW,sitting#a#1242902,position#n#8639173
sit#v#26934,VAL,comfortable#s#2573924,position#n#8639173
limber#v#27057,AGT,limber_up#v#27057,make#v#2566500
limber#v#27057,THM,suppler#s#1027843,make#v#2566500
limber#v#27057,THM,activity#n#408356,prepare for#n#-1
limber#v#27057,VAL,physical#s#629845,activity#n#408356
stretch#v#27261,THM,limbs#n#5567877,extend#v#2691775
stretch#v#27261,THM,muscles#n#5296796,extend#v#2691775
stretch#v#27261,THM,body#n#7981699,extend#v#2691775
stretch#v#27261,VAL,entire#s#517305,body#n#7981699
stretch#v#27261,ISA,limbs#n#5567877,body#n#7981699
stretch#v#27261,ISA,muscles#n#5296796,body#n#7981699
spread-eagle#v#27563,ISA,spread-eagle#v#27563,stretch#v#2613865
hyperextend#v#28003,AGT,hyperextend#v#28003,extend#v#2691775
hyperextend#v#28003,THM,joint#n#5602838,extend#v#2691775
hyperextend#v#28003,QNT,range#n#8646496,extend#v#2691775
hyperextend#v#28003,POS,its#n#-1,range#n#8646496
hyperextend#v#28003,VAL,normal#a#1598231,range#n#8646496
crane#v#28160,AGT,crane#v#28160,see#v#2133754
crane#v#28160,MNR,so as to#n#-1,see#v#2133754
crane#v#28160,TMP,stretch#v#2613865,see#v#2133754
crane#v#28160,VAL,better#a#231927,see#v#2133754
crane#v#28160,ISA,crane#v#28160,stretch#v#2613865
invigorate#v#28355,THM,vigor#n#5043116,impart#v#2329474
invigorate#v#28355,THM,strength#n#5036872,impart#v#2329474
invigorate#v#28355,THM,vitality#n#4640810,impart#v#2329474
smile#v#28558,THM,lips#n#5313305,spreading#n#7460496
smile#v#28558,TMP,often#r#35058,signal#v#1041202
smile#v#28558,THM,pleasure#n#7505853,signal#v#1041202
smile#v#28558,ISA,smile#v#28558,change#v#126072
dimple#v#28869,AGT,dimple#v#28869,produce#v#1756303
dimple#v#28869,THM,dimples#v#28869,produce#v#1756303
grin#v#29018,ISA,grin is#n#-1,is#n#-1
grin#v#29018,THM,lips#n#5313305,draw back#n#-1
grin#v#29018,THM,teeth#n#5289932,reveal#v#935783
grin#v#29018,VAL,smile#n#6891121,reveal#v#935783
beam#v#29207,MNR,radiantly#r#438741,express joy#v#31820
beam#v#29207,VAL,facial expression#n#6890128,express joy#v#31820
beam#v#29207,ISA,beam#v#29207,smile#v#28558
smirk#v#29329,MNR,derisively#r#301168,smile#v#28558
smirk#v#29329,ISA,smirk#v#29329,smile#v#28558
fleer#v#29511,ISA,fleer is#n#-1,is#n#-1
fleer#v#29511,MNR,contemptuously#r#80534,smirk#v#29329
bray#v#29623,THM,bray#v#29623,laugh loudly#n#-1
bray#v#29623,MNR,harshly#r#353796,laugh loudly#n#-1
bellylaugh#v#29735,QNT,deep#a#696211,laugh#v#31813
bellylaugh#v#29735,VAL,hearty#s#1175290,laugh#v#31813
bellylaugh#v#29735,ISA,bellylaugh#v#29735,laugh#v#31813
roar#v#29829,MNR,heartily#r#209381,laugh#v#31813
roar#v#29829,ISA,roar#v#29829,laugh#v#31813
snicker#v#30003,VAL,quietly#r#440039,snicker#v#30003
snicker#v#30003,MNR,quietly#r#440039,laugh#v#31813
snicker#v#30003,ISA,snicker#v#30003,laugh#v#31813
giggle#v#30135,VAL,nervously#r#409200,giggle#v#30135
giggle#v#30135,MNR,nervously#r#409200,laugh#v#31813
giggle#v#30135,ISA,giggle#v#30135,laugh#v#31813
break#v#30359,TMP,unrestrainedly#r#489195,break_up#v#30359
break#v#30359,MNR,unrestrainedly#r#489195,laugh#v#31813
break#v#30359,ISA,break_up#v#30359,laugh#v#31813
break#v#30456,THM,break#v#30456,weaken#v#223926
break#v#30456,VAL,spirit#n#14549784,weaken#v#223926
break#v#30456,LOC,body#n#7981699,weaken#v#223926
break#v#30640,VAL,sudden#a#1143279,attack#n#458747
break#v#30640,ISA,break_down#v#30640,collapse#v#1993067
drop#v#30846,THM,drop_like_flies#v#30846,die#v#359085
drop#v#30846,QNT,rapidly#r#85811,collapse#v#1993067
drop#v#30846,QNT,large numbers#n#-1,drop out#n#-1
drop#v#30846,ISA,drop_like_flies#v#30846,collapse#v#1993067
cramp#v#31061,THM,cramp#v#31061,suffer#v#65410
cramp#v#31061,VAL,sudden#a#1143279,contraction#n#370610
cramp#v#31061,VAL,painful#s#1130122,contraction#n#370610
cramp#v#31174,AGT,cramp#v#31174,affect#v#137133
cramp#v#31174,VAL,cramp#v#31174,affect#v#137133
fall#v#31270,THM,fall_over#v#31270,fall#v#1976312
fall#v#31270,VAL,down#r#95870,fall#v#1976312
cackle#v#31411,AGT,cackle#v#31411,emit#v#2773266
cackle#v#31411,THM,kind#n#5847533,emit#v#2773266
cackle#v#31411,VAL,loud#a#1461579,kind#n#5847533
cackle#v#31411,AGT,kind#n#5847533,laughing#v#31813
cackle#v#31411,VAL,unpleasant#a#1801600,kind#n#5847533
guffaw#v#31533,MNR,boisterously#r#221287,guffaw#v#31533
guffaw#v#31533,MNR,boisterously#r#221287,laugh#v#31813
chuckle#v#31656,ISA,chuckle#v#31656,laugh#v#31813
laugh#v#31813,AGT,laugh#v#31813,produce#v#1756303
laugh#v#31813,THM,laughter#n#7141714,produce#v#1756303
convulse#v#32290,VAL,laughter#n#7141714,overcome#v#1111038
cachinnate#v#32407,VAL,unrestrained#a#2000680,way#n#4936080
sneer#v#32532,VAL,contemptuously#r#80534,sneer#v#32532
sneer#v#32532,MNR,contemptuously#r#80534,smile#v#28558
sneer#v#32771,THM,sneer#v#32771,express#v#945869
sneer#v#32771,VAL,smile#n#6891121,express#v#945869
sneer#v#32771,VAL,scornful#s#1995288,smile#n#6891121
frown#v#32974,THM,forehead#n#5610303,look#v#2134989
frown#v#32974,MNR,angry#s#1177241,look#v#2134989
frown#v#32974,THM,disapproval#n#7518068,signal#v#1041202
glower#v#33196,THM,glower#v#33196,look at#n#-1
glower#v#33196,VAL,gaze#n#880326,look at#n#-1
glower#v#33196,VAL,fixed#n#324088,gaze#n#880326
stare#v#33399,THM,stare#v#33399,fixate#v#2175305
stare#v#33399,THM,eyes#n#5622259,fixate#v#2175305
scowl#v#33845,THM,displeasure#n#7555812,frown#v#32974
shrug#v#33948,AGT,shrug#v#33948,raise#v#158311
shrug#v#33948,AGT,shoulders#n#5556473,indicate#v#925764
shrug#v#33948,THM,indifference#n#7520915,indicate#v#925764
shrug#v#33948,THM,resignation#n#7557821,indicate#v#925764
clap#v#34108,MNR,together#r#510460,clap#v#34108
clap#v#34108,QNT,together#r#510460,hands#n#5572223
clap#v#34108,ISA,clap#v#34108,clap#v#34108
grimace#v#34281,AGT,grimace#v#34281,contort#v#1350699
grimace#v#34281,THM,face#n#4687095,contort#v#1350699
grimace#v#34281,THM,emotional state#n#14009303,indicate#v#925764
grimace#v#34281,VAL,mental#a#2745650,indicate#v#925764
screw#v#34627,VAL,strained#n#14433493,configuration#n#5739724
screw#v#34627,ISA,screw_up#v#34627,twist#v#1872363
pout#v#34751,AGT,pout#v#34751,make#v#2566500
pout#v#34751,THM,thrust#v#1903255,make#v#2566500
pout#v#34751,THM,lip#n#5313305,make#v#2566500
pout#v#34751,THM,face#n#4687095,make#v#2566500
pout#v#34751,VAL,sad#s#1130672,face#n#4687095
pout#v#34751,VAL,lower#n#3699299,lip#n#5313305
pout#v#34751,VAL,sad#s#1130672,thrust#v#1903255
pout#v#34751,SRC,sad#s#1130672,thrust#v#1903255
blow#v#34941,MNR,free#v#2426474,blow#v#34941
blow#v#34941,VAL,free#v#2426474,obstruction#n#3845513
blow#v#34941,VAL,obstruction#n#3845513,blowing#v#34941
blow#v#34941,THM,air#n#14865437,blowing#v#34941
clear#v#35082,POS,clear_the_throat#v#35082,throat#n#5555141
clear#v#35082,LOC,throat#n#5555141,food#n#21445
clear#v#35082,LOC,throat#n#5555141,mucus#n#5422738
clear#v#35082,VAL,clear#v#181809,mucus#n#5422738
clear#v#35082,ISA,clear_the_throat#v#35082,mucus#n#5422738
clear#v#35082,VAL,clear#v#181809,food#n#21445
clear#v#35082,SRC,clear#v#181809,food#n#21445
shower#v#35252,AGT,shower#v#35252,take#v#2605633
shower#v#35252,THM,body#n#7981699,take#v#2605633
shower#v#35252,PW,wash#v#1272763,shower#v#35252
shower#v#35252,PW,body#n#7981699,shower#v#35252
shower#v#35252,LOC,shower#v#35252,body#n#7981699
foment#v#35441,THM,lotions#n#3696264,medicated#v#83983
foment#v#35441,THM,water#n#9248053,bathe#v#35596
foment#v#35441,VAL,warm#a#2541266,water#n#9248053
bathe#v#35596,THM,body#n#7981699,cleanse#v#502977
bathe#v#35596,VAL,entire#s#517305,body#n#7981699
cleanse#v#35769,ISA,cleanse#v#35769,washing#n#256577
cleanse#v#35769,ISA,parts#n#3898588,washing#n#256577
cleanse#v#35769,AGT,body#n#7981699,washing#n#256577
cleanse#v#35769,TMP,thereof#r#468024,washing#n#256577
wash#v#36171,ISA,wash is#n#-1,is#n#-1
wash#v#36355,THM,wash#v#36355,cleanse#v#502977
wash#v#36355,VAL,soap#n#4260547,cleanse#v#502977
wash#v#36355,VAL,water#n#9248053,cleanse#v#502977
wash#v#36355,THM,body#n#7981699,cleanse#v#502977
sponge#v#36678,POS,sponge_down#v#36678,sponge#n#14621938
sponge#v#36678,ISA,sponge_down#v#36678,wash#v#1272763
scrub#v#36773,VAL,thoroughly#r#57257,scrub#v#36773
scrub#v#36773,MNR,thoroughly#r#57257,wash#v#1272763
scrub#v#36773,ISA,scrub#v#36773,wash#v#1272763
soap#v#36925,ISA,rub soap#n#-1,soap#v#36925
soap#v#36925,TMP,usually#r#106921,purpose#n#5991037
soap#v#36925,ISA,soap#v#36925,soap#v#36925
gargle#v#37131,PW,gargle#v#37131,mouth#n#5309998
gargle#v#37131,ISA,gargle#v#37131,mouthwash#n#14872812
gargle#v#37131,PW,mouthwash#n#14872812,throat#n#5555141
gargle#v#37131,ISA,gargle#v#37131,rinse#v#1538956
shave#v#37291,AGT,shave#v#37291,remove#v#173351
shave#v#37291,THM,body hair#n#5263061,remove#v#173351
shave#v#37291,THM,razor#n#4064159,remove#v#173351
epilate#v#37507,THM,body hair#n#5263061,remove#v#173351
razor#v#37673,VAL,razor#v#37673,shave#v#37291
tonsure#v#37772,AGT,tonsure#v#37772,shave#v#37291
tonsure#v#37772,THM,head#n#1320872,shave#v#37291
tonsure#v#37772,VAL,monk#n#10131898,shave#v#37291
tonsure#v#37772,PW,head#n#1320872,monk#n#10131898
tonsure#v#37772,TMP,newly#r#112601,inducted#v#2395612
bathe#v#35596,ISA,bathe#v#35596,immersion#n#7378715
bathe#v#35596,LOC,water#n#9248053,body#n#7981699
douche#v#37912,AGT,douche#v#37912,direct#v#1153025
douche#v#37912,THM,spray#n#15077122,direct#v#1153025
douche#v#37912,VAL,bodily cavity#n#5310901,direct#v#1153025
douche#v#37912,VAL,cleaning#n#251880,direct#v#1153025
douche#v#37912,VAL,water#n#9248053,direct#v#1153025
douche#v#37912,QNT,spray#n#15077122,water#n#9248053
comb#v#38078,THM,comb#v#38078,smoothen#v#1248201
comb#v#38078,VAL,comb#v#38078,neaten#v#40084
